ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,mujer,edad,nivel_educativo,formal,informal
310,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.47368422,41.210526,7.0526314,14.0,5.0
405,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.375,50.0,4.75,3.0,5.0
407,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.4,38.2,6.0,4.0,1.0
119,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29.0,7.0,0.0,1.0
76,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,33.333332,8.166667,3.0,3.0
75,2019,3.0,1,0.0,0,2.0,1,0.0,0,0.14285715,36.42857,8.714286,4.0,3.0
74,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,25.0,6.5,1.0,1.0
73,2019,0.0,0,0.0,0,2.0,1,0.0,0,0.2,41.0,8.6,4.0,1.0
72,2019,2.0,1,0.0,0,0.0,0,0.0,0,1.0,49.0,4.0,1.0,0.0
87,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,37.444443,8.444445,8.0,1.0
86,2019,1.0,1,0.0,0,0.0,0,1.0,1,0.44444445,37.77778,8.666667,9.0,0.0
154,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
194,2019,0.0,0,0.0,0,0.0,0,2.0,1,0.0,35.0,11.0,1.0,0.0
195,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.33333334,44.166668,6.0,2.0,4.0
196,2019,0.0,0,0.0,0,0.0,0,1.0,1,0.2,37.0,5.8,4.0,3.0
197,2019,0.0,0,0.0,0,2.0,1,0.0,0,0.0,46.0,6.75,1.0,3.0
201,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.75,37.75,7.875,7.0,1.0
191,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
190,2019,0.0,0,0.0,0,1.0,1,1.0,1,0.6666667,51.333332,8.0,1.0,2.0
302,2019,1.0,1,0.0,0,0.0,0,0.0,0,0.47368422,30.947369,9.263158,17.0,2.0
192,2019,0.0,0,0.0,0,0.0,0,1.0,1,0.0,50.6,10.8,2.0,2.0
189,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,49.5,9.5,1.0,1.0
120,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.46666667,39.4,8.133333,9.0,6.0
187,2019,0.0,0,0.0,0,0.0,0,1.0,1,1.0,31.0,8.75,2.0,2.0
188,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
37,2019,0.0,0,0.0,0,0.0,0,1.0,1,0.0,67.0,9.0,0.0,1.0
38,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,36.0,9.0,1.0,1.0
36,2019,0.0,0,0.0,0,2.0,1,0.0,0,0.33333334,61.0,6.6666665,1.0,2.0
35,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,45.0,7.0,1.0,0.0
33,2019,0.0,0,2.0,1,1.0,1,4.0,1,0.6666667,34.333332,6.8333335,1.0,4.0
34,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55.0,11.0,0.0,1.0
840,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
836,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.25,43.25,6.75,3.0,6.0
97,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.25,42.0,6.5,3.0,1.0
837,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
99,2019,0.0,0,0.0,0,3.0,1,0.0,0,0.0,60.0,3.0,0.0,1.0
98,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
31,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
30,2019,0.0,0,0.0,0,1.0,1,0.0,0,,,,,
107,2019,0.0,0,1.0,1,3.0,1,0.0,0,0.45454547,39.090908,6.5454545,4.0,7.0
112,2019,0.0,0,0.0,0,1.0,1,1.0,1,0.33333334,23.666666,5.0,1.0,2.0
41,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.75,35.0,7.25,7.0,1.0
104,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
40,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.3529412,32.235294,7.8235292,9.0,8.0
39,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.0,5.0,0.0,1.0
88,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5714286,43.142857,7.714286,9.0,5.0
69,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.3846154,39.384617,6.5384617,7.0,6.0
70,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58.333332,7.0,3.0,2.0
71,2019,0.0,0,0.0,0,1.0,1,2.0,1,0.5,37.166668,9.0,3.0,3.0
62,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,32.0,7.5,4.0,2.0
51,2019,0.0,0,3.0,1,1.0,1,0.0,0,0.25,38.75,9.0,1.0,3.0
122,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,37.75,6.75,1.0,3.0
123,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.0,44.0,5.6666665,1.0,2.0
185,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,43.0,9.0,3.0,0.0
186,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,56.333332,7.3333335,0.0,3.0
199,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.4,34.0,11.2,4.0,1.0
121,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,23.0,9.0,1.0,0.0
103,2019,0.0,0,0.0,0,0.0,0,2.0,1,0.0,52.0,7.0,0.0,1.0
102,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
101,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
100,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.0,47.0,11.0,0.0,1.0
105,2019,0.0,0,0.0,0,2.0,1,0.0,0,0.6666667,39.833332,7.5,3.0,3.0
96,2019,1.0,1,0.0,0,0.0,0,0.0,0,0.6,33.2,7.4,4.0,1.0
132,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
95,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5833333,42.5,9.166667,5.0,7.0
839,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.0,9.0,1.0,2.0
89,2019,1.0,1,0.0,0,3.0,1,1.0,1,0.33333334,37.57143,8.285714,15.0,6.0
68,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.25,32.75,7.0,3.0,1.0
93,2019,2.0,1,0.0,0,2.0,1,0.0,0,0.2857143,23.857143,9.285714,5.0,2.0
67,2019,0.0,0,1.0,1,2.0,1,0.0,0,0.75,47.75,7.0,4.0,0.0
92,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,52.666668,8.666667,1.0,2.0
44,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36.0,5.5,1.0,1.0
66,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
45,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,39.0,7.0,1.0,0.0
46,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6,26.2,8.0,3.0,2.0
126,2019,0.0,0,1.0,1,1.0,1,1.0,1,0.0,50.0,4.0,1.0,0.0
125,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,33.0,7.0,1.0,2.0
129,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.0,29.0,9.0,0.0,1.0
184,2019,0.0,0,1.0,1,4.0,1,1.0,1,0.5,44.0,6.6666665,2.0,2.0
183,2019,0.0,0,2.0,1,0.0,0,0.0,0,0.5,45.0,8.0,1.0,1.0
127,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.6666667,41.0,7.3333335,3.0,0.0
91,2019,1.0,1,0.0,0,0.0,0,0.0,0,1.0,26.0,5.0,1.0,0.0
140,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.5714286,37.57143,7.142857,3.0,3.0
139,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,34.6,7.6,3.0,2.0
852,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.42857143,38.142857,9.142858,6.0,1.0
138,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.57894737,41.894737,9.842105,12.0,7.0
133,2019,0.0,0,1.0,1,2.0,1,1.0,1,0.375,36.75,8.625,5.0,3.0
147,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.5714286,42.095238,8.761905,15.0,6.0
851,2019,0.0,0,1.0,1,5.0,1,0.0,0,0.5,37.5,7.9,6.0,4.0
143,2019,1.0,1,0.0,0,1.0,1,6.0,1,0.5,36.75,8.416667,6.0,6.0
142,2019,0.0,0,1.0,1,2.0,1,0.0,0,1.0,48.333332,5.6666665,3.0,0.0
167,2019,0.0,0,0.0,0,2.0,1,0.0,0,0.4117647,32.941177,7.882353,14.0,3.0
153,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.375,42.8125,9.0625,9.0,7.0
152,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6,43.733334,8.866667,13.0,2.0
148,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.4,34.4,7.4,3.0,2.0
850,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.85714287,36.42857,7.142857,5.0,1.0
849,2019,1.0,1,1.0,1,0.0,0,0.0,0,0.54545456,35.272728,7.3636365,9.0,2.0
764,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
770,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
668,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
713,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
714,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
721,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
771,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
772,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
769,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49.0,7.5,1.0,0.0
666,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
667,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.4,39.2,6.0,3.0,2.0
669,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25.0,9.0,1.0,0.0
671,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
776,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.71428573,38.285713,6.428571,2.0,4.0
774,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.16666667,36.833332,7.5,4.0,1.0
778,2019,0.0,0,2.0,1,2.0,1,0.0,0,1.0,39.875,7.375,4.0,3.0
777,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,32.555557,5.7777777,2.0,6.0
782,2019,0.0,0,2.0,1,1.0,1,0.0,0,0.6666667,35.533333,7.8,4.0,10.0
544,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.33333334,44.0,6.8333335,4.0,2.0
545,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
766,2019,0.0,0,2.0,1,2.0,1,9.0,1,0.4,34.8,6.8,2.0,3.0
543,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.375,40.375,6.125,5.0,3.0
775,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
945,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
623,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,56.0,2.0,0.0,1.0
768,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,2.0,0.0,1.0
567,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.6,39.0,5.0,1.0,4.0
568,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,23.0,9.0,1.0,0.0
553,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,34.0,7.0,2.0,1.0
555,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
556,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,43.333332,6.3333335,1.0,1.0
558,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,38.0,4.75,2.0,1.0
554,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,34.0,7.0,0.0,1.0
560,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.4,36.2,5.9,4.0,6.0
563,2019,0.0,0,0.0,0,0.0,0,2.0,1,0.5,39.5,4.8333335,2.0,3.0
530,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2,36.133335,7.266667,12.0,3.0
624,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
625,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,48.0,5.5,0.0,1.0
665,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
565,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,46.285713,6.285714,3.0,4.0
566,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38.0,9.0,1.0,0.0
564,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
548,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
550,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.5714286,28.428572,8.428572,4.0,3.0
552,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,43.5,5.0,2.0,0.0
551,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.27272728,29.09091,6.5454545,6.0,5.0
786,2019,0.0,0,0.0,0,0.0,0,4.0,1,0.75,29.75,5.75,1.0,3.0
787,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,23.0,9.0,0.0,0.0
788,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.0,7.0,1.0,0.0
781,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.8,5.2,0.0,3.0
783,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.4,43.2,8.6,3.0,1.0
784,2019,0.0,0,0.0,0,0.0,0,1.0,1,1.0,38.5,4.5,1.0,1.0
780,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.0,3.0,0.0,0.0
779,2019,0.0,0,0.0,0,1.0,1,2.0,1,0.3888889,38.166668,7.888889,3.0,14.0
785,2019,0.0,0,2.0,1,2.0,1,0.0,0,0.4,40.6,7.2,1.0,2.0
765,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.0,7.0,0.0,1.0
557,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,29.555555,6.6666665,2.0,5.0
248,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,42.833332,7.25,8.0,3.0
244,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,32.5,10.0,5.0,1.0
264,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,43.0,5.0,1.0,1.0
265,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,62.0,4.0,0.0,1.0
158,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
250,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
266,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
484,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
479,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
478,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
477,2019,2.0,1,0.0,0,0.0,0,0.0,0,0.3846154,32.76923,8.307693,9.0,4.0
485,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65.0,2.0,0.0,1.0
156,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45.0,7.0,0.0,1.0
157,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
243,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,43.666668,8.0,2.0,1.0
263,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,28.5,8.5,3.0,1.0
262,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,24.0,7.0,1.0,0.0
261,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.23076923,36.923077,9.0,9.0,3.0
260,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,41.0,10.0,2.0,0.0
245,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.375,35.875,8.75,3.0,5.0
252,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.25,39.25,6.75,2.0,2.0
253,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,22.75,10.25,3.0,1.0
847,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.46666667,39.866665,8.866667,8.0,7.0
251,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.75,45.0,9.5,1.0,3.0
482,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.0,8.0,1.0,0.0
475,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.75,42.75,7.75,3.0,1.0
458,2019,1.0,1,0.0,0,0.0,0,0.0,0,0.46153846,48.307693,8.538462,5.0,6.0
476,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2,39.6,8.4,2.0,3.0
480,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
456,2019,3.0,1,0.0,0,0.0,0,0.0,0,0.23809524,38.857143,8.261905,15.0,24.0
993,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.42857143,43.642857,9.142858,6.0,8.0
350,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25.0,7.0,1.0,0.0
486,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
487,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
155,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5652174,40.47826,8.130435,14.0,7.0
151,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,33.333332,8.0,2.0,1.0
259,2019,3.0,1,0.0,0,1.0,1,0.0,0,0.55172414,33.275864,10.413794,21.0,8.0
149,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,39.833332,9.333333,5.0,0.0
150,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
258,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.52,34.0,9.84,23.0,1.0
257,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.8333333,33.416668,10.166667,11.0,1.0
256,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,30.833334,9.333333,5.0,1.0
242,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.35714287,37.0,8.785714,8.0,6.0
488,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
473,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
460,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,45.25,8.25,2.0,2.0
474,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62.0,7.0,1.0,0.0
459,2019,1.0,1,0.0,0,0.0,0,0.0,0,0.64,37.76,7.56,12.0,13.0
457,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.4871795,40.384617,7.948718,18.0,20.0
664,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
165,2019,0.0,0,0.0,0,1.0,1,1.0,1,0.46666667,35.333332,11.266666,14.0,2.0
164,2019,1.0,1,0.0,0,0.0,0,0.0,0,0.61538464,42.846153,9.153846,11.0,2.0
168,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.53333336,46.8,10.266666,7.0,8.0
241,2019,2.0,1,0.0,0,0.0,0,0.0,0,0.4814815,33.333332,8.888889,17.0,9.0
224,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.25,37.5,8.25,4.0,4.0
246,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,33.57143,9.0,12.0,2.0
472,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,48.0,2.0,0.0,1.0
491,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
471,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,37.0,4.0,1.0,0.0
461,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,33.0,7.3333335,1.0,1.0
489,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
490,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
492,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,51.5,4.5,0.0,2.0
452,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,35.642857,6.0,2.0,12.0
493,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
602,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2,35.8,7.8,2.0,3.0
453,2019,1.0,1,0.0,0,0.0,0,0.0,0,0.46153846,37.173077,6.0961537,26.0,23.0
604,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
443,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,36.11111,7.0,10.0,17.0
454,2019,0.0,0,1.0,1,1.0,1,0.0,0,0.4,42.636364,7.9636364,21.0,31.0
465,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20.0,7.0,0.0,0.0
470,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
469,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,24.5,8.0,1.0,1.0
462,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.125,51.25,5.625,4.0,4.0
494,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,33.666668,4.0,0.0,3.0
621,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.42857143,46.42857,6.714286,0.0,7.0
963,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53.0,2.0,0.0,1.0
662,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.30769232,42.076923,6.230769,7.0,6.0
661,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,34.0,5.0,1.0,1.0
663,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,38.75,5.75,3.0,1.0
670,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
672,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.666668,4.3333335,0.0,3.0
712,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
622,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
442,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.46153846,36.692307,7.769231,5.0,7.0
355,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5263158,41.31579,7.2105265,6.0,12.0
455,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.3030303,44.848484,7.6666665,12.0,20.0
463,2019,0.0,0,0.0,0,1.0,1,0.0,0,1.0,45.666668,6.3333335,2.0,1.0
464,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
466,2019,0.0,0,0.0,0,1.0,1,1.0,1,0.42857143,37.142857,7.857143,4.0,3.0
451,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.16666667,34.0,7.6666665,3.0,2.0
468,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,49.666668,9.333333,1.0,2.0
446,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,44.0,7.875,3.0,5.0
969,2019,0.0,0,1.0,1,0.0,0,0.0,0,,,,,
445,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.0,2.3333333,1.0,2.0
444,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.15,35.9,7.2,9.0,10.0
449,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.85714287,49.142857,5.714286,2.0,4.0
448,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,32.0,9.0,0.0,1.0
500,2019,1.0,1,0.0,0,1.0,1,0.0,0,0.46666667,40.933334,8.0,4.0,10.0
499,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,39.666668,6.0,3.0,0.0
467,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25.0,4.0,1.0,0.0
498,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,42.0,7.0,1.0,0.0
497,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.0,7.0,0.0,1.0
968,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0,2.0,0.0,1.0
620,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,37.0,7.5,4.0,2.0
572,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.4,42.0,9.4,0.0,5.0
627,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.2,45.6,6.8,3.0,2.0
628,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2,27.4,7.2,2.0,3.0
629,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,47.5,2.5,2.0,0.0
630,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,36.666668,7.6666665,2.0,1.0
659,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
660,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.0,38.0,9.0,0.0,2.0
573,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.3,38.0,5.9,6.0,4.0
450,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2,38.3,7.2,2.0,7.0
447,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6,40.1,8.2,5.0,4.0
438,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2,34.8,8.4,2.0,3.0
434,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,42.666668,6.6666665,3.0,0.0
439,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,34.166668,7.8333335,4.0,2.0
432,2019,0.0,0,0.0,0,1.0,1,2.0,1,0.33333334,29.0,7.8333335,1.0,5.0
433,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.44444445,41.133335,7.2222223,23.0,22.0
440,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.6,36.2,9.0,5.0,4.0
501,2019,0.0,0,3.0,1,1.0,1,0.0,0,0.4,44.657143,7.257143,16.0,16.0
619,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
618,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.25,39.0,6.25,0.0,4.0
631,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35.0,4.0,0.0,1.0
632,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,45.0,7.0,0.0,1.0
987,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,34.333332,7.0,1.0,2.0
657,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6,33.4,7.2,0.0,5.0
658,2019,0.0,0,0.0,0,1.0,1,0.0,0,,,,,
675,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
674,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,28.5,5.5,1.0,1.0
634,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.33333334,50.333332,7.2222223,3.0,5.0
979,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,43.0,5.3333335,1.0,2.0
677,2019,0.0,0,0.0,0,1.0,1,1.0,1,0.16666667,38.333332,5.5,2.0,2.0
676,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
708,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
709,2019,0.0,0,1.0,1,0.0,0,0.0,0,,,,,
710,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45.0,3.0,1.0,0.0
711,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
502,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.375,40.125,6.84375,11.0,18.0
437,2019,0.0,0,1.0,1,1.0,1,0.0,0,0.0,59.0,14.0,0.0,1.0
